0.352f338-0.311f128-0.31f105+0.294f442+0.294f472...,-0.423f453-0.422f493-0.334f281-0.333f433-0.332f153...,0.365f336+0.364f64+0.359f455-0.279f442-0.279f472...,'0.3  f241+0.299f475-0.286f28-0.286f451-0.286f318...','0.512f48+0.51 f378+0.196f455-0.19f318-0.189f28...',-0.151f312-0.142f322+0.125f498-0.115f138-0.114f481...,0.144f61-0.143f267+0.123f104-0.116f211+0.108f17...,'0.13 f489+0.126f141-0.121f278+0.118f228-0.112f268...',-0.139f250-0.128f339+0.117f165+0.116f486-0.116f195...,0.147f334+0.131f424+0.115f71-0.108f132+0.104f87...,-0.13f257-0.116f263+0.113f185-0.112f411-0.11f316...,-0.16f457-0.154f368+0.129f216-0.122f286+0.119f383...,-0.164f137-0.132f166+0.126f252-0.119f292+0.118f302...,0.133f117-0.116f147-0.114f383+0.111f84+0.111f50...,0.145f402-0.138f391-0.131f331-0.122f449-0.115f36...,-0.127f148+0.122f98+0.117f383+0.115f332+0.114f204...,-0.142f256+0.135f151-0.121f413-0.118f100-0.113f229...,-0.132f370+0.128f483-0.118f407+0.117f254+0.116f249...,-0.134f118+0.129f256-0.127f350-0.124f41+0.122f113...,-0.13f298-0.128f123+0.125f101+0.121f333+0.116f389...,-0.177f243-0.163f285+0.129f177-0.123f43-0.119f406...,'-0.124f496+0.12 f334+0.12 f139+0.113f435-0.108f328...',-0.16f70-0.124f283+0.123f188-0.121f137+0.117f467...,'-0.161f466+0.153f144+0.129f310+0.11 f365-0.106f499...',0.187f68+0.121f221-0.121f489-0.119f12-0.111f62...,0.153f183-0.145f136-0.135f355-0.134f163-0.127f3...,0.132f404+0.123f232+0.116f478-0.115f262-0.11f115...,'0.17 f484-0.14f168-0.129f307+0.129f49+0.12 f391...',-0.169f397-0.139f376+0.134f25-0.131f414+0.123f496...,-0.139f94+0.132f450+0.125f209+0.124f361-0.123f445...,-0.131f432+0.125f308+0.123f324-0.121f245+0.119f430...,0.143f452-0.13f445-0.121f385-0.12f82-0.113f386...,-0.156f356-0.143f417-0.134f421-0.126f492-0.122f344...,'-0.126f414-0.122f261+0.12 f162+0.118f429-0.115f57...',-0.163f129-0.129f314+0.121f152+0.115f164+0.114f106...,-0.142f275+0.137f8-0.132f313+0.128f42-0.114f206...,-0.158f149+0.136f116+0.136f51-0.134f171-0.122f165...,'-0.148f430+0.14 f381-0.129f223-0.128f276-0.125f96...',-0.147f407+0.137f429+0.126f361+0.123f11-0.12f199...,-0.177f448-0.169f233+0.136f236-0.13f409+0.129f26...,'0.144f461-0.132f311+0.12 f106-0.113f49-0.109f138...',0.158f181+0.119f175+0.116f163-0.116f80-0.115f280...,'0.15 f176+0.135f259+0.122f236-0.118f345-0.107f408...',-0.162f347+0.159f419+0.159f213+0.156f273+0.139f123...,-0.151f468-0.148f86+0.131f95+0.128f17-0.12f204...,'0.18 f218-0.135f100-0.125f406-0.121f146+0.119f39...',0.134f180+0.129f302+0.123f6+0.118f445+0.117f175...,-0.211f97-0.164f399-0.137f159+0.134f415-0.129f474...,-0.165f195-0.145f152+0.138f65-0.128f142-0.118f108...,-0.151f450+0.118f486-0.115f424+0.114f470+0.112f380...,-0.138f393-0.129f354+0.124f481+0.119f204-0.115f261...,'0.14 f456-0.136f189+0.136f4-0.123f8-0.121f143...',0.124f430+0.122f189-0.121f436+0.121f62-0.12f381...,0.161f483-0.149f171+0.128f471+0.126f213-0.123f441...,-0.121f119-0.12f24+0.116f315+0.113f446+0.113f454...,'0.144f377+0.132f296+0.13 f332+0.127f363+0.122f337...',0.168f157-0.128f252-0.126f445-0.124f214+0.124f470...,'-0.135f436-0.134f309+0.13 f459+0.115f452+0.113f122...','0.15 f201-0.124f396+0.118f308-0.115f21+0.114f496...',-0.145f377+0.128f91-0.127f465-0.124f394+0.121f379...,-0.137f260-0.134f238-0.122f257-0.118f334+0.118f68...,'-0.138f62-0.125f47-0.125f396+0.12 f371+0.118f176...',-0.139f103-0.134f142-0.131f118-0.129f212-0.124f466...,'-0.155f343-0.144f406-0.136f250+0.13 f377+0.123f454...','0.154f168-0.143f101-0.123f69-0.122f441+0.12 f160...',-0.134f437+0.118f420+0.108f278+0.108f285-0.107f458...,-0.134f246+0.124f93+0.117f76-0.113f71-0.112f224...,-0.132f54-0.129f332-0.121f402-0.12f440-0.119f449...,-0.131f428-0.13f78+0.126f38+0.121f199-0.119f174...,'-0.142f73+0.135f5-0.122f341+0.121f314+0.12 f47...','0.149f263+0.13 f193-0.12f461+0.113f73-0.11f345...',0.156f361+0.131f215+0.113f11+0.113f68-0.111f235...,0.145f449-0.129f428+0.123f178+0.123f401+0.121f196...,-0.137f325+0.132f317-0.126f11-0.125f401-0.121f186...,0.156f375-0.141f52+0.123f471+0.115f494-0.113f324...,-0.163f142-0.144f228-0.125f293-0.122f343-0.114f445...,-0.135f15-0.123f201-0.119f337+0.119f490-0.111f268...,0.161f484-0.151f294-0.122f305+0.117f139-0.114f310...,0.136f226+0.127f232-0.12f350-0.107f371-0.106f198...,'-0.127f321+0.12 f196+0.119f399+0.117f426-0.112f431...',label
-1.459805,-1.634938,2.267389,0.368101,0.980083,0.183278,-1.073993,-1.195497,0.035393,-0.115841,0.36359,1.359295,-0.988976,1.611485,2.563363,-0.731914,1.697523,1.125837,0.399698,0.147297,-1.071161,-0.77162,1.871048,0.490067,1.907907,0.504347,1.283985,-0.657517,1.270158,3.121003,1.032604,0.246149,-0.414262,0.600213,-0.801467,1.454225,0.567925,0.526066,0.143769,0.823478,0.925737,0.413755,-0.327342,-1.241652,-2.013417,0.063623,-1.345836,1.309189,0.045382,-0.667228,0.443475,-2.324283,-0.992892,-0.291867,-0.600211,-2.75855,-0.485596,3.259141,1.302729,0.435156,-1.735426,-1.209487,-0.423171,0.453486,-0.298421,0.31178,1.407222,-0.390758,0.312917,-0.185047,1.714098,-0.447523,-1.641454,-0.493505,0.683651,0.938607,-1.571242,-2.262361,-1.832137,-0.893261,0
-0.115508,-0.511799,1.014355,-0.502889,0.529417,-2.178978,1.634066,0.889199,-1.199505,-1.401764,0.805305,-0.589464,1.873576,1.302939,1.534043,-2.298291,-0.260178,-1.501851,-0.155075,-3.721517,-0.487543,1.723953,1.665775,1.699475,2.044451,-3.084457,1.519396,1.862826,1.474911,-2.23896,0.39018,-0.184145,-0.354976,0.30872,1.764574,0.519069,-1.698234,-1.638773,-0.13534,0.294287,-1.520229,0.747896,-1.050001,0.31404,1.02247,0.126951,-0.926699,-0.794256,-0.888828,2.010557,2.102447,0.28586,2.287457,0.57478,-2.518974,1.443532,-1.792433,-0.197178,-1.690038,-1.113234,-2.642989,-1.038366,-0.42745,0.016385,-0.397425,1.868557,-0.410322,-0.450215,0.551545,-1.939749,-1.618197,-2.125182,0.136804,-0.25826,0.854536,-0.518887,-1.719953,-0.207588,-0.635587,1.292344,1
0.416052,3.184862,-0.280208,0.894087,2.068871,0.688937,-1.593042,0.749177,-2.286459,1.028407,1.596219,2.100063,0.066336,0.523748,-1.240374,-1.399649,-1.279275,-1.276394,-2.515596,-0.800161,0.112063,1.537558,-0.771718,0.365032,0.720309,-0.295928,0.810182,-0.170416,-0.738684,2.333177,-1.365569,1.09011,2.302698,0.590352,-0.056207,-1.059799,1.259854,-1.749784,1.178148,-1.560038,1.487375,-3.086255,-1.218611,-2.445355,-0.385696,-1.384387,0.409135,0.300616,-1.59891,-0.656676,1.266938,-0.381397,2.487864,2.71752,-1.021249,2.442722,-0.823865,-1.042425,0.354924,-0.279542,1.272228,-0.376429,-0.193818,-1.722023,0.942316,-0.624458,0.517783,1.280329,0.579776,1.120354,-0.458303,0.975149,0.144767,0.676045,0.42176,-0.912529,0.500207,-1.044142,1.453433,-2.490792,0
1.347974,-0.510782,-1.923468,-3.771062,1.675139,1.500828,-1.116839,1.375023,2.119615,0.01744,0.228292,0.163205,-0.814326,-1.364045,0.048378,-1.105959,-0.123982,1.571053,1.461314,-1.087452,0.884573,-3.46501,-1.631406,0.40616,-1.535079,0.933601,2.112489,1.990528,-0.374231,1.950094,0.182385,-0.620717,0.084966,-1.518512,-0.55123,1.489114,0.720189,0.305495,-2.442989,-1.155102,-2.542166,-1.300351,-0.754614,-1.006221,3.17077,1.889703,0.207789,1.260831,1.010764,0.586913,-0.843774,-0.009073,0.820758,-2.939748,-0.173488,-0.166202,-2.411174,-0.035741,1.581037,0.460798,0.551855,-1.909338,-0.421262,0.174647,0.862522,-0.352819,0.943331,0.732136,0.630748,-0.377863,-1.548086,-0.551119,-0.697653,-1.121323,-1.11665,1.339174,2.287571,-0.8695,-0.300582,-0.632576,0
1.168408,-1.675347,-3.028291,0.951675,-0.286153,-0.748789,-0.182954,-1.481397,-1.775242,-1.061057,1.673092,-0.845113,-1.202617,0.671778,-0.086524,0.045245,-0.779136,-1.046906,0.560679,-0.72666,1.646657,0.488434,-2.458932,1.008779,-1.252521,1.512118,2.05734,1.232592,2.203099,1.642098,-1.149021,-0.032605,-1.247114,1.931762,0.255791,2.171186,2.838805,2.623518,3.280028,-1.698948,0.025892,1.121091,0.768323,-0.634075,-2.656667,-2.102198,1.215005,0.980771,0.076854,0.059855,0.638934,-1.91498,0.179175,-3.419804,0.508167,-0.489569,-0.496206,0.094824,-1.399356,-0.055755,-0.036215,-0.202571,0.902098,-0.471121,0.847913,1.383127,-1.817807,-0.989276,1.431434,-0.403952,-0.027625,-0.715817,-0.438043,0.297854,1.529106,0.106932,-1.067972,-1.047523,0.265412,-1.964995,0
0.547608,-4.004877,1.243338,-0.410355,-3.052758,-0.802552,1.838934,-2.565082,0.850567,-1.791942,1.487525,1.1021,1.524507,1.48289,0.201556,4.425662,0.440024,-0.347794,-0.671103,1.491851,-1.312346,-3.053581,-1.276779,-0.214545,1.017798,1.431869,1.545101,-0.290032,-0.526187,-0.058846,-1.016488,-1.597483,-2.821306,1.19134,-0.959923,-0.973032,-1.218563,-1.466106,0.88892,-0.235386,-0.101671,-0.939637,-0.352134,1.574892,0.075621,-1.880115,-0.197242,-0.04613,-0.649419,0.778917,-2.041016,-0.675426,-0.47804,-0.30091,-1.991156,-0.426527,-0.954648,0.184559,0.958055,0.265766,0.186611,0.527629,0.424129,-1.060855,-1.464601,0.049853,-0.030924,2.112334,0.141466,0.144681,-0.784648,1.383376,-0.346148,-0.196825,0.724836,0.012444,-0.015676,-1.328126,-2.785612,0.974218,0
2.784151,0.822609,0.771993,-2.261539,-1.785215,-0.437586,-0.300479,0.037251,-0.048686,-0.720274,-1.348439,0.113489,-0.519461,-2.522687,0.893594,-0.113152,-0.18817,-0.503892,0.357441,0.627217,-0.085104,1.154383,-0.664633,4.337399,-0.48056,0.511289,-1.48003,-0.680085,-1.967788,1.098389,0.645718,-0.038017,0.955606,-0.013238,-1.738937,3.377902,-0.197511,-1.058857,1.208403,1.325118,-1.855158,-1.357407,1.012651,0.791016,-1.18686,-1.35886,-1.521504,-1.966603,2.817585,-2.522821,0.361233,-0.64493,2.237854,-0.776756,-1.972044,-0.072956,2.898496,2.216407,0.310204,-1.766592,-0.086467,-0.497882,-0.493641,0.841898,-0.094202,-0.930105,0.480195,-0.568463,1.793951,1.326421,-2.567091,-0.671069,-2.138611,1.42771,0.233161,0.226021,-2.283788,-0.085454,1.772251,1.483255,0
-3.036006,2.027568,-0.83522,-0.764703,-0.988261,0.548941,1.495059,-0.438308,1.138031,0.995746,1.748428,1.354757,-0.760573,-3.730334,1.314671,-0.692941,-0.386153,1.500063,0.485531,0.354007,-1.58289,2.237436,-0.982892,0.635653,2.616665,-1.421364,0.752027,-1.338296,-0.583197,-1.533872,0.806893,3.512454,0.358885,1.593056,1.643731,-1.073183,1.606308,0.425171,-3.024607,-0.217242,1.049346,-0.105249,0.65305,0.520005,-0.471479,1.098299,-4.058214,-0.125442,0.326391,-0.410655,-1.620394,-0.982533,1.27714,-0.848809,1.853167,-0.350116,0.10886,-0.352572,0.21062,-1.008428,0.385293,-0.39169,-2.301555,0.380668,-0.877274,-1.630347,-1.581681,-0.685449,-1.357594,-1.651868,0.6706,-0.3495,-0.714273,0.4296,-1.392255,-0.870573,-1.408676,-0.756463,-2.49977,0.180462,1
2.288285,-2.595126,1.206111,1.137329,1.196775,0.504866,-1.86142,-1.474715,0.714486,2.09544,-0.311258,0.802181,-0.977154,-3.057298,-2.39269,1.744155,-1.6058,-0.077968,-2.123215,-0.705515,1.267864,0.94329,-0.960358,-0.326383,1.391655,1.662267,0.136113,0.769753,-0.75546,0.803338,-2.750033,-1.353899,-0.580171,0.237194,-1.71961,0.059333,1.683175,1.571914,0.119693,-1.147882,0.110218,-2.54218,-0.016069,0.65341,2.034514,2.135118,-0.16144,-0.49879,-0.131402,-1.381497,2.38507,-0.49059,1.147716,-1.017891,1.494412,-0.924425,0.273275,0.397709,0.208345,-0.372617,-0.290442,-0.049188,3.129139,0.15032,-1.273978,-0.361344,-0.147851,-1.715547,-0.619482,-1.099662,0.627494,1.137867,-0.666582,1.915329,-0.653957,-0.622148,0.964348,-0.079203,-0.678025,1.002838,1
-0.060065,2.817446,-0.876565,-0.984991,-2.97987,-0.273169,0.100883,-2.089213,-0.513553,4.11392,0.0077,-0.49216,0.347507,1.433782,-1.615214,0.314328,1.186642,0.276045,0.518925,-2.170796,-0.625608,0.57401,0.224075,0.625793,-1.308687,-2.415268,0.234239,1.285546,0.621858,-0.961943,0.592396,-1.645815,-1.954501,-1.939441,1.199866,-0.668024,0.188888,0.693784,0.249824,-0.723465,0.164874,0.512697,1.155485,0.507701,-1.690698,1.029549,0.26416,-0.217421,1.684245,1.011866,-2.292164,1.262377,0.130601,-0.170481,-0.302491,-0.895219,1.081727,-1.186815,-1.406843,2.391274,0.239379,-0.594051,0.711404,-1.061296,1.788845,1.771728,-1.412913,2.505104,-0.86192,-1.702505,-0.514929,0.018608,-0.42313,-2.626776,-0.830158,-1.770907,-1.972029,-1.2824,-1.227758,2.899101,1
-1.277136,0.908118,-0.386591,-1.904263,-2.061266,1.226041,-1.371491,-0.414208,0.509843,-0.663775,-0.059304,-1.092813,-1.383986,-1.163533,-0.111753,1.584404,0.525046,0.302072,-1.724766,-2.044696,-2.652885,0.300993,1.35532,0.203631,-0.904847,1.318717,1.001078,-1.202496,-1.523115,-0.099652,-1.153829,-0.94606,-2.215752,-3.301268,-0.850718,0.596769,1.833201,-1.037822,-0.351787,-1.530632,-1.763432,0.943679,0.266164,0.204032,-0.098479,-1.165102,0.395148,0.053502,-0.323825,0.249605,0.951088,-0.388338,3.690227,2.944845,0.638866,0.798706,-0.682879,0.456785,2.003635,-0.357595,-0.301767,0.778893,-1.104198,-0.201876,1.405976,-2.080458,0.550265,-0.974472,0.667467,-1.680686,0.037571,0.388781,1.384989,-1.404388,-0.902915,0.515994,0.130166,1.69436,-0.718647,0.211111,1
2.191109,1.257303,-0.498022,0.223002,-1.234492,1.413659,0.420369,2.184832,-1.977995,0.763292,0.376255,1.939984,-1.24821,-0.695661,0.211565,0.401934,-0.780359,2.363415,-1.729903,-2.097635,-0.837621,-2.131375,1.159929,-1.215016,-1.866854,2.067652,0.347996,-3.015358,2.093097,-0.023705,-0.686676,0.40193,-0.374001,-0.258836,0.619075,-0.724918,-1.541137,-1.145273,0.447016,-1.555738,0.638679,1.63365,-0.005056,2.200445,-0.715293,4.725989,-0.567778,0.113459,-0.403943,-0.58237,-1.471778,0.904586,2.105673,0.031045,1.149434,0.558209,0.363766,-3.661243,-1.215705,-0.271597,-1.373782,0.86344,1.673775,-0.568754,-0.756454,-1.315591,0.647868,0.230663,-0.508271,0.115837,0.258244,-3.1474,1.296414,1.311081,-0.249031,-0.829411,-1.093339,2.45602,1.029114,-1.585779,0
-3.978706,-1.220607,-2.777033,2.605127,-1.053006,-0.650126,-3.184664,-0.460333,-3.155793,1.46874,0.131002,-3.040387,-1.074792,2.262987,-0.483719,1.057518,-0.661619,-2.394123,-0.581032,-1.14459,1.482344,-0.874955,-0.615133,-0.996259,0.197615,-0.354421,-0.363605,0.436704,0.641973,-0.706367,-0.852683,-0.854567,-0.172233,-2.935054,0.683931,-0.458672,-2.962628,-0.373016,-2.222647,1.547003,0.107986,-1.440312,-0.463296,-0.90519,-0.721941,-0.770366,-0.514027,1.150855,0.836588,1.557151,0.544489,-0.027192,-1.422396,-0.307259,3.621083,0.064926,-2.259784,0.932498,1.612188,1.569922,-1.956948,-1.413288,-3.298797,1.580542,2.422292,0.164022,-2.116415,3.286037,1.728584,-0.706952,1.477271,-0.414085,-0.230423,0.796819,0.86505,-1.207461,1.431843,-0.892028,0.779496,-0.285916,1
3.108014,-4.236096,-0.383646,-0.137244,-1.214779,-1.334873,-2.162295,-0.239748,0.095727,-0.15727,-0.975461,-2.3139,-0.95807,-0.640978,-1.874622,2.001852,0.63702,-1.586637,2.922592,-0.064203,0.894307,0.172371,-1.536707,-0.77096,-0.783023,1.383893,-0.487845,1.230148,-0.354738,1.036169,1.316198,-2.937443,1.59883,1.245707,0.96873,0.74891,-2.552984,-0.017101,1.203718,0.550679,-0.066467,-0.389217,0.168855,-0.593567,-0.660061,1.591552,0.653486,-1.23284,1.11433,-0.658483,-0.912901,0.343271,0.58368,1.846856,0.256804,-3.102289,1.389884,-0.578978,-0.323011,-1.995843,-1.287559,1.836412,0.362367,0.307548,-1.559474,-1.255601,1.042281,-2.334988,0.236126,0.374201,-2.195816,0.634571,-0.141833,0.628611,-0.892168,0.558165,-1.649811,0.038258,1.39658,0.554863,0
-2.326274,-3.198601,-4.143724,-0.22221,1.228274,1.053224,-1.503369,-1.027751,-2.747999,-2.12357,0.453592,1.591939,-0.353391,0.66783,-1.679106,0.595802,1.677144,-3.477379,-1.409437,3.101101,0.014852,-1.043424,0.16316,1.355846,-0.556809,-1.843931,-2.171804,-1.486332,0.617843,2.387966,-0.726751,0.589637,-0.743279,1.554514,-1.132539,2.884332,-0.684424,-0.055748,0.950322,2.206538,1.142761,-0.459421,-3.555864,0.223147,0.951685,-0.914763,-0.387721,-0.044203,0.5863,2.418294,1.401639,-0.779115,0.463972,-1.803311,0.280142,-1.174537,0.711012,-0.514212,0.659355,1.81827,-0.399065,-0.246207,1.609032,-1.101704,-0.320391,-0.358448,1.110935,0.469435,-1.491222,0.045108,-0.048111,0.276996,-2.295081,-0.510534,-0.383162,2.306383,-1.278595,0.645557,-0.151012,-2.449605,1
4.541692,-5.315789,-0.682527,-1.189494,-0.454624,-0.046919,-1.807937,0.453182,0.631119,2.001229,0.238456,0.642188,0.156918,0.413131,1.04053,-2.428795,-0.145686,-0.77774,-1.245775,-0.338692,-0.432816,-0.032841,1.655489,-2.226225,-1.706901,-0.040134,0.985199,-1.219431,0.017494,-0.992049,-0.923507,-1.955851,-0.127123,0.475179,1.11429,-0.218517,0.236594,1.212274,1.400225,-2.400443,1.168169,1.425969,0.351776,-1.744238,0.150334,0.035301,-2.788689,0.889909,-0.213107,0.655121,-1.12734,0.378334,0.346682,2.037088,1.845524,-0.920552,0.344356,0.103701,-0.116641,0.580485,2.239394,1.225612,0.563286,-0.815681,0.137842,-1.557841,1.116474,-0.087147,-1.36874,-1.017815,0.196935,-2.262481,-0.448541,1.994842,1.172766,0.839406,-1.997216,-0.774729,0.006856,-0.098253,0
-0.749007,2.667881,0.742366,-0.222445,0.355487,-0.184994,-0.228809,0.499651,0.445991,-0.876972,0.222651,2.18538,-1.258996,-2.653012,-0.867415,0.753593,-0.892243,-0.551164,-1.44416,-1.485716,0.424231,1.571058,-0.072006,-0.54071,0.808522,-0.130842,1.804716,0.168,-1.412336,0.623172,1.180685,-2.731661,-0.098755,-0.216035,0.087631,1.710525,2.990731,-0.069211,0.028098,0.664642,0.095263,-0.714166,1.639407,-2.015145,-0.14426,-0.636118,-0.586513,0.220635,-0.837623,1.498213,-1.603085,-2.304631,-2.250392,0.082514,0.724407,0.254684,0.152425,1.787452,1.025038,-1.042805,-1.255801,2.111894,-0.039593,-0.262664,-0.429907,-0.325366,-0.967874,1.188465,1.483372,-0.216559,-0.6807,0.968218,0.920669,-2.328444,-2.027385,0.457149,-1.525763,-1.262993,-0.196485,1.076257,1
0.480515,2.157636,-2.866202,0.209697,-0.498834,-0.430988,-1.741856,-0.458345,1.244009,-0.537382,-0.567165,-0.451872,-0.821862,0.426636,1.538393,-0.057294,-1.163562,1.544788,1.072483,0.286633,0.273802,-0.005696,-0.474326,-2.812894,-1.371339,3.586963,0.402838,-0.279049,1.414201,1.866008,2.002286,1.029192,-1.358566,1.322855,-0.638473,0.830403,-0.54032,-0.165452,-0.249334,-1.070552,1.292501,-2.20936,1.453129,0.12136,1.209934,-1.449986,2.425071,-0.076129,-1.658852,2.012389,-0.331099,-1.985847,-1.200243,0.897155,1.458372,-0.512426,-0.138691,1.161131,1.313384,-3.141586,-2.395823,1.11816,-0.28558,2.426348,-0.207689,1.034536,0.967087,0.273779,-0.007269,0.615023,0.406886,-0.407361,0.073899,-1.301328,0.79344,-0.899026,-2.098567,-0.227278,0.530362,0.754451,0
-0.715154,-0.426247,0.751765,2.207571,0.265406,2.603028,-0.402093,-2.621027,-1.112031,2.685898,0.887874,-0.332482,-1.181854,-0.093574,0.660693,-0.523645,-0.408978,2.285008,-0.481107,-1.230424,0.133263,-1.42985,-2.749609,0.930146,0.295146,2.290543,0.191243,-2.517309,0.172209,1.314534,1.376324,0.962905,-0.455497,2.047176,-1.653115,-1.625808,-0.907259,-0.129842,-0.600587,0.114368,-0.128744,0.66041,0.338115,-0.978343,0.92183,-0.500541,0.212807,0.456903,-2.55306,-2.044416,-0.896998,-0.875277,-1.849573,-1.118435,-0.45793,-0.111794,-0.285918,0.566455,-1.496629,-0.058994,1.996899,1.262452,-2.68259,-0.091795,1.080192,-1.081539,-1.710923,-1.441376,-0.274174,-0.168807,-2.380507,-0.328295,1.862334,1.058597,-0.434507,0.241975,1.651116,-1.761497,-1.812942,-0.838973,0
-0.549511,-1.054936,-0.88541,2.538958,1.0247,0.40582,-0.789417,-1.036198,0.224742,1.84072,-1.839828,0.664456,0.277276,-0.473047,1.077382,2.009093,0.697836,-0.103547,-1.270931,0.747368,2.3987,-0.169445,-0.844023,2.192399,3.132604,-1.49922,-1.060321,0.035885,1.220162,1.558368,-0.51607,-2.165275,-0.561296,0.465235,-2.735962,-0.577412,-1.906595,0.060128,-0.942522,-1.863252,0.098531,0.524825,0.605206,0.80848,-1.060277,0.369513,-2.298223,0.236616,2.466083,1.249918,-2.363363,1.384681,0.447635,0.860193,1.425173,2.934187,0.157371,0.812369,-0.449445,0.857683,-1.448308,1.219978,-0.2056,1.388089,1.034415,0.204729,-0.767634,-1.493945,-1.229865,-0.504803,-0.537539,-0.191731,-0.197085,-1.292759,-1.440832,-0.669015,-0.359842,0.250514,-1.007354,1.508513,1
-1.05955,1.027904,1.335244,-0.400385,-0.46072,-1.075728,-1.478264,-1.323853,-0.632787,1.028507,0.579732,1.203367,-1.319066,-0.428809,-0.642632,1.470826,1.509714,-1.426389,-1.633706,-0.276866,1.564814,-0.58425,1.485287,1.248184,1.582524,-0.471082,-2.917341,-1.461766,0.475781,-1.229225,0.363655,-0.070868,-0.212411,-0.806781,1.697121,2.03584,0.228362,0.959047,-0.243209,-0.587449,-0.334671,-0.21123,1.214107,0.177791,-0.478767,-0.237413,-0.286153,-3.729833,-1.510747,-2.921066,0.296339,-1.624554,0.073334,-3.994163,-2.741666,-0.085139,0.633075,0.160595,1.569737,-0.520261,1.819889,0.792589,1.396985,-0.749135,0.969869,2.101162,0.164126,0.676317,-0.672004,1.551824,-0.345639,1.045324,0.450303,0.978939,0.592929,0.608411,-0.681028,-1.594656,3.668164,-1.208514,1
3.229234,-3.224128,-1.944705,-1.45221,-1.178725,-0.822038,3.078711,0.95354,1.00282,-0.222019,0.242393,-0.726874,-0.164608,-1.187207,0.423152,1.038304,0.052395,0.077649,-1.329767,-1.092843,-0.97966,1.661717,1.641339,-2.094323,-2.493725,1.909295,0.785982,-0.039237,-0.062432,-1.138199,-1.1812,1.256149,0.689251,-2.689138,-0.292064,0.157799,-0.637873,1.293695,-0.326036,-1.56683,-1.643942,-0.343476,0.935095,1.963775,0.351871,-1.466798,0.817248,1.59766,-0.1643,-0.380525,0.284039,0.647776,0.64897,-2.179395,0.487895,-1.009964,1.691198,-1.391105,-0.595871,1.804725,0.058029,0.196225,3.806825,-2.137545,2.552934,-0.699552,0.287515,0.539236,-0.552396,2.109388,0.797292,0.237492,1.569789,-0.366907,-1.62512,-0.609261,0.022624,1.463628,-0.308707,-0.229479,1
-1.175446,3.811699,1.201051,0.280773,0.775554,-1.355874,0.847866,0.241011,0.843996,0.591217,1.349561,1.029635,-3.02469,-1.374852,-0.438718,-0.542693,-0.930948,-1.025507,0.833331,-0.764169,-0.146278,-0.604134,1.788085,-0.703588,1.338155,-0.208368,1.119245,3.420711,-0.590797,-0.76309,0.501335,-0.301985,-3.024926,-0.523035,0.009956,2.271683,0.268247,1.973221,-1.107774,1.552683,-0.283744,0.358581,2.496018,1.065432,-3.164793,-1.288503,-2.028758,0.653464,0.165823,-0.754988,-1.952797,-1.585882,0.314596,-2.777033,-1.995371,1.133443,-0.40453,0.034193,0.946985,-1.793287,1.059107,0.015682,-1.08101,-1.541961,-1.534298,-0.510091,0.505618,1.218292,-0.336741,-0.959504,1.788486,1.247944,0.32657,-1.098923,1.187092,1.708695,0.704756,-1.706605,1.745408,-0.277618,1
-0.846766,3.20599,-1.668417,-1.073773,1.465567,-0.459168,-1.158816,-0.683993,0.105701,0.645769,-1.008582,-1.228503,-1.078768,-0.989258,-0.837113,-0.827573,-1.711014,0.258695,-1.084897,-0.281895,0.546493,0.030099,-0.462244,3.302997,0.733607,0.592299,1.737143,1.072115,0.158625,2.799258,-1.72734,1.188304,-1.056159,2.186228,0.991889,-1.954616,-1.279587,-1.207671,2.490732,0.228768,-0.254168,0.726796,0.415759,0.782846,-2.465285,1.236684,1.530241,-0.799041,-1.091561,-2.138124,-0.891845,0.487781,-1.158844,-0.250649,-0.739537,1.206339,-0.423782,3.379891,-1.380411,-2.01137,-1.312818,1.529352,-0.5421,1.205059,0.021488,1.092785,-0.451007,-2.374074,1.242188,-0.504439,0.920166,0.310537,1.264614,0.105453,-0.091027,1.611224,1.394442,0.370478,0.423577,-1.543331,0
2.828122,0.741915,-2.269552,0.669057,-2.049422,0.058323,0.918986,-0.301389,-1.601692,-0.926532,-0.989027,2.648225,1.262768,-0.156827,-0.801262,-0.463051,-0.347276,-0.442273,0.218018,2.24659,0.304984,-0.728056,-0.778052,-0.580025,0.854783,-1.964398,2.106276,0.140636,-0.965296,-3.016203,1.799213,-0.950422,0.667062,0.079163,0.886981,-0.456384,0.303743,-0.921677,0.583347,-1.212521,-1.290543,0.743894,0.941351,-0.201348,-0.076586,-1.736621,1.482658,1.187626,-0.75474,-0.266402,-0.661131,-1.892094,-0.757322,-0.649599,-0.525984,1.071696,-0.930576,-0.326436,-0.725471,1.39955,0.505594,1.792051,-0.53051,-0.142289,-0.04572,-1.743972,-0.049041,0.796722,0.935301,-0.275277,0.277977,-0.874758,-0.014356,0.19848,-0.048457,0.741205,1.660659,-2.601978,1.177161,3.194209,1
