0.352f338-0.311f128-0.31f105+0.294f442+0.294f472...,-0.423f453-0.422f493-0.334f281-0.333f433-0.332f153...,0.365f336+0.364f64+0.359f455-0.279f442-0.279f472...,'0.3  f241+0.299f475-0.286f28-0.286f451-0.286f318...','0.512f48+0.51 f378+0.196f455-0.19f318-0.189f28...',-0.151f312-0.142f322+0.125f498-0.115f138-0.114f481...,0.144f61-0.143f267+0.123f104-0.116f211+0.108f17...,'0.13 f489+0.126f141-0.121f278+0.118f228-0.112f268...',-0.139f250-0.128f339+0.117f165+0.116f486-0.116f195...,0.147f334+0.131f424+0.115f71-0.108f132+0.104f87...,-0.13f257-0.116f263+0.113f185-0.112f411-0.11f316...,-0.16f457-0.154f368+0.129f216-0.122f286+0.119f383...,-0.164f137-0.132f166+0.126f252-0.119f292+0.118f302...,0.133f117-0.116f147-0.114f383+0.111f84+0.111f50...,0.145f402-0.138f391-0.131f331-0.122f449-0.115f36...,-0.127f148+0.122f98+0.117f383+0.115f332+0.114f204...,-0.142f256+0.135f151-0.121f413-0.118f100-0.113f229...,-0.132f370+0.128f483-0.118f407+0.117f254+0.116f249...,-0.134f118+0.129f256-0.127f350-0.124f41+0.122f113...,-0.13f298-0.128f123+0.125f101+0.121f333+0.116f389...,-0.177f243-0.163f285+0.129f177-0.123f43-0.119f406...,'-0.124f496+0.12 f334+0.12 f139+0.113f435-0.108f328...',-0.16f70-0.124f283+0.123f188-0.121f137+0.117f467...,'-0.161f466+0.153f144+0.129f310+0.11 f365-0.106f499...',0.187f68+0.121f221-0.121f489-0.119f12-0.111f62...,0.153f183-0.145f136-0.135f355-0.134f163-0.127f3...,0.132f404+0.123f232+0.116f478-0.115f262-0.11f115...,'0.17 f484-0.14f168-0.129f307+0.129f49+0.12 f391...',-0.169f397-0.139f376+0.134f25-0.131f414+0.123f496...,-0.139f94+0.132f450+0.125f209+0.124f361-0.123f445...,-0.131f432+0.125f308+0.123f324-0.121f245+0.119f430...,0.143f452-0.13f445-0.121f385-0.12f82-0.113f386...,-0.156f356-0.143f417-0.134f421-0.126f492-0.122f344...,'-0.126f414-0.122f261+0.12 f162+0.118f429-0.115f57...',-0.163f129-0.129f314+0.121f152+0.115f164+0.114f106...,-0.142f275+0.137f8-0.132f313+0.128f42-0.114f206...,-0.158f149+0.136f116+0.136f51-0.134f171-0.122f165...,'-0.148f430+0.14 f381-0.129f223-0.128f276-0.125f96...',-0.147f407+0.137f429+0.126f361+0.123f11-0.12f199...,-0.177f448-0.169f233+0.136f236-0.13f409+0.129f26...,label
-1.654013,0.671587,2.569625,0.766155,0.15558,0.945552,-1.262398,2.965415,-0.697989,1.512321,-2.851095,1.390702,0.266836,1.181976,0.014484,1.272705,-0.621778,-1.746641,-0.239748,-0.653277,-1.78391,-1.906742,-0.324548,-0.520292,-0.39538,-1.222498,1.301506,-0.788821,0.848859,-0.597702,-0.854288,-0.106229,-0.492544,0.694154,0.554781,1.994579,-0.221036,1.741356,0.314747,-1.737635,1
-2.122366,0.014381,0.179575,-2.72525,-3.326008,1.260149,1.797175,0.342575,0.200281,0.106539,0.472622,-0.310973,0.683102,1.898472,-0.794325,-0.529501,-0.38423,-2.925414,-0.586868,1.725548,-1.038128,-0.826058,-1.136302,-2.425343,0.504426,0.224662,0.044366,1.087328,2.307491,1.142183,0.614207,-2.11705,0.493482,0.486248,1.344002,0.14175,-2.388504,-0.790747,-1.108678,-0.07742,0
1.056167,3.129631,3.454366,-2.051745,3.300307,-0.752404,-1.978566,-2.139839,-1.141965,1.474413,-0.111322,-1.871963,1.219583,2.535664,-1.51431,-1.57803,-0.896625,0.210683,-0.224999,-1.892484,0.720179,-0.618893,1.487793,1.792989,-0.320391,-0.419723,-0.609639,0.114781,-0.601532,-0.183846,-2.602822,-2.416737,-0.890737,-0.381874,-0.993439,-1.170768,-0.973177,0.601575,1.811114,-1.31387,1
4.34626,2.304335,1.449463,0.81126,0.06248,-1.247259,0.132971,0.177257,0.924216,-1.510373,0.197153,0.717168,0.104934,1.256897,0.318677,-1.93139,1.632768,-0.968904,-0.652306,0.816802,0.490573,2.664249,1.197945,-2.035581,-0.495731,-0.436782,0.712218,-1.819685,-1.277739,-1.129899,2.816224,-0.541249,-0.38386,0.041819,1.071783,1.929625,1.378825,1.121817,0.233752,-3.553284,1
0.160747,-3.634478,-1.582655,-0.025938,1.222154,-0.831175,3.211658,-2.663971,0.42386,0.661182,-0.837244,1.5837,-0.651372,0.212683,-0.875706,-0.267021,0.806395,0.192338,1.28769,-0.917599,1.591731,-0.521839,1.564426,1.139186,1.032277,-1.543146,1.386065,0.238585,1.10787,-0.704559,0.138663,0.100064,2.844082,-1.598889,-3.624108,-1.244273,-1.384651,-0.703276,1.888599,1.206443,1
2.427921,-3.563687,-1.627986,-1.001178,1.241483,-1.455239,1.336309,-1.433743,-0.792507,-0.190558,-1.013578,-1.245266,2.138665,-1.690868,-0.108355,1.275737,-0.678982,-1.5841,0.889871,0.504111,-3.412554,1.343249,0.114581,0.061512,-2.824823,-0.369837,1.598053,-2.5422,2.699222,1.581361,-1.974218,-0.339073,-1.198696,-1.506955,-0.058031,-2.874162,0.110096,0.423786,-0.73639,0.739102,1
-2.160646,3.87353,-0.075104,-1.661998,0.719973,1.528737,-0.042121,3.293728,-0.046499,-1.055129,0.906921,-1.516436,-0.586469,-1.064319,-1.397621,2.543572,0.174674,2.92311,-0.719732,-1.276551,0.891273,0.298454,-0.792129,0.937481,-0.385851,-0.380207,-0.754569,0.592643,0.198996,-0.778477,-0.154894,-0.607233,1.802932,-1.443961,-1.057769,1.580013,-2.044776,-1.654708,-1.223515,-1.038491,1
1.398213,-0.992195,-0.39307,2.308699,-1.196073,0.186659,-1.357968,1.265371,-1.197832,-3.101329,-0.832351,-0.828261,-3.515178,1.822232,-0.702783,1.831049,-0.69377,1.349094,-2.892095,-1.115537,1.77078,-2.296747,-1.054065,1.342104,0.272471,-0.250904,-1.242366,1.297463,-0.44674,-0.432423,0.773198,-0.085214,0.245223,-1.530846,-0.212635,-0.057029,1.029426,-1.066017,0.747399,0.345247,1
4.416382,0.600464,-0.704595,-2.145871,0.61452,1.385447,0.178635,2.135577,0.068593,0.915763,-0.725213,-0.216461,1.02526,0.962066,0.603288,0.598304,-1.489538,0.915077,-0.260733,-0.413817,1.247903,0.158854,-0.883213,-0.15529,-1.254288,-0.52556,-1.1106,1.783338,1.624413,-0.057309,-0.226141,-1.127735,-1.074702,-0.028192,0.198554,-3.702159,0.463684,0.601148,0.722944,-0.87599,0
-3.152309,-1.856151,-0.868281,-4.484065,-1.30973,-0.967184,-0.117332,1.083365,2.260723,0.315479,0.293731,-0.560899,-0.511217,-1.579675,-2.817194,-0.925891,2.758534,-2.570715,1.129953,-2.063103,0.035468,1.859211,1.733795,-1.302335,0.774364,-0.113853,-0.934976,-0.38974,-0.853711,0.497717,-4.081792,-0.122398,-0.404377,-0.617684,0.740971,-1.339234,-1.530203,-1.654857,1.395087,-0.566012,0
4.196034,-0.38929,-1.03016,-2.663741,3.372807,0.30144,-0.810873,-1.655972,0.740152,0.386332,0.641578,1.19614,0.041892,1.649238,1.245789,-0.475423,-0.74388,1.086989,-0.58712,0.526385,-0.098668,0.447567,-0.283314,1.040319,-1.776908,0.816361,0.900396,0.182529,-0.351947,-2.117384,0.014536,-0.382852,-0.496741,-2.456037,-1.349692,-1.681036,-1.262402,-2.937623,-0.977105,-0.161159,0
1.038402,-1.462967,1.701567,3.241414,-1.069156,0.529417,-1.221971,1.63262,1.518197,0.505225,-1.366101,-1.444213,-1.602703,-1.57108,-0.259076,2.018783,1.798852,2.96779,-0.45236,0.745286,-1.870618,-1.461821,0.084012,-1.308562,-0.873256,-0.543387,-2.286072,-0.246782,-3.325757,-0.896255,3.080338,-0.911489,-0.67451,-0.321704,-1.09856,-0.431579,0.540261,0.364158,-2.828251,-0.219203,0
-0.349852,-1.145328,-3.680505,0.444591,1.139173,0.663766,-0.081662,0.406198,0.070815,1.060755,0.759856,1.538546,-0.454369,2.71503,1.048419,-1.137488,1.880189,-0.050161,-0.516176,1.662777,1.460434,-0.958037,-2.521569,-2.73097,0.175279,2.439048,-0.235704,0.575964,1.106009,1.920694,-0.512834,0.621498,-0.618819,-2.183833,-1.724557,-0.017361,0.56817,2.077466,0.921687,-1.295694,0
0.657161,2.306146,-3.327213,2.616557,0.515061,0.973033,-0.807626,2.865683,0.516298,-2.346509,0.810808,-1.547702,1.592306,1.954853,0.101971,-0.756364,0.831043,-0.366577,-0.454917,0.044995,0.388269,-0.356368,1.188519,-2.317922,-0.754906,-0.013444,3.138422,1.194486,0.534199,1.038767,-0.010969,-1.554154,0.285196,0.022176,0.067178,-0.688987,-2.318971,2.126939,-0.496845,2.385484,0
0.448713,-3.136069,1.259393,-0.36576,-2.753974,-2.903442,-1.659891,-1.467894,-1.525002,0.269409,-1.556126,-1.194305,0.344588,-2.286576,0.644003,-0.815559,2.512734,-1.31937,-0.225164,-1.688234,-0.409767,-0.511819,2.316939,-1.203185,-0.929326,1.291189,-1.555195,0.595851,1.484602,1.122267,0.030793,1.966827,1.996775,-2.076348,-0.079164,-1.238901,-0.336295,0.698263,-0.65477,1.326538,0
0.170883,1.504671,1.759162,1.40849,1.556674,0.126684,-0.035112,1.81885,2.027102,1.549762,-0.610596,-2.489557,1.00646,-1.202581,0.242668,-0.897192,-0.64734,-1.850378,-0.289405,-2.141666,-2.463803,0.679235,-0.303452,0.098177,0.3083,-0.054114,1.502194,1.029861,-0.052549,0.816324,0.090426,-1.175318,-0.989474,-1.088744,1.379153,2.381455,1.399199,-1.236515,1.065307,-1.585791,0
0.915687,0.322519,1.190477,1.277083,-2.619104,-1.175744,-0.523189,-1.086664,-1.288727,-0.896447,-0.738339,2.487989,1.041792,-1.787803,-1.989575,2.410646,-1.00056,0.346834,-0.658261,-1.74292,1.803233,-0.901551,0.599728,0.172799,-0.743071,-1.520193,-1.173484,-0.117748,1.177922,2.398873,1.323336,0.700817,-0.361125,0.757865,-1.086456,-1.525749,-0.467811,-0.614123,1.367951,-1.621947,0
-2.829613,-1.160871,2.014431,1.219331,1.417041,1.599289,-1.224373,0.259843,-0.364825,-2.389321,-0.616664,-3.155196,-0.125024,2.359209,0.619649,0.967853,-1.369152,-0.490809,1.273945,1.223914,1.238214,0.247637,0.352291,-0.750681,-0.891285,-0.737361,-1.497895,-2.986524,-1.142852,-0.307107,-1.200196,1.366565,-2.888915,3.700589,1.00731,1.739468,0.388889,-1.37242,0.876364,1.244207,1
-2.238604,1.8885,-2.448367,0.252399,-0.811957,-1.062164,0.767926,-0.180033,-1.17446,0.17103,-2.772589,1.044066,-0.998609,0.327262,0.612277,0.938998,0.083834,1.388593,2.700959,-1.41036,0.599051,-0.658771,0.380137,1.599781,-0.8008,-1.336437,-0.298203,-0.637317,-0.922333,-0.490907,0.466767,-0.011783,-1.094796,1.327305,0.751898,2.157736,-4.412715,-0.592929,-2.879961,-1.634268,1
2.527618,-1.303238,-3.101533,-4.902271,0.099438,0.917427,-4.31813,1.007891,1.361441,0.613424,2.648311,-0.670455,0.08847,0.190194,1.335294,-0.508583,-0.397154,-1.005515,1.443863,-0.720864,-0.440225,0.040971,0.751152,1.975403,0.057056,2.179842,0.242226,-1.1172,0.376464,0.289438,0.212568,-2.405421,0.159444,0.146426,1.990354,0.646138,0.52087,1.202103,0.322674,-0.921855,0
1.008766,1.832925,-2.352072,0.56943,2.899069,-0.953561,0.161144,1.641985,1.902794,0.237963,-1.356756,2.526026,-0.767925,0.855769,0.455159,1.116013,-2.148422,-1.145292,0.165229,-0.893656,-0.761368,-0.902934,-0.207647,-0.864639,1.623465,1.15557,0.005309,-0.134102,-0.627284,-0.644058,-1.056664,0.747657,0.635383,-0.368792,-2.340483,-0.794547,-3.359214,-0.702088,-1.035795,0.740171,0
3.281484,0.088338,0.863418,0.558846,-0.747218,1.123,-1.114471,2.315501,-1.242444,0.712076,-0.598873,-0.755424,0.175732,-1.151193,-1.238521,-0.120843,0.721386,0.615339,1.066534,-1.329149,-1.11512,0.016492,0.054258,1.959205,1.663852,2.608692,1.47563,-0.94102,1.675132,0.583333,-0.012777,-1.862879,-1.154391,-0.945018,0.961135,-0.379224,-1.272688,0.599821,0.190058,-0.119331,0
-2.163853,-4.015449,1.916293,-1.491627,0.233234,2.341323,-2.663726,-0.730707,0.225601,1.160145,0.376757,-0.943461,0.548259,-0.8502,-0.97554,-2.743976,-1.548393,2.216581,-0.018342,-1.000923,-0.735996,-1.120838,-0.048478,-1.729306,2.09801,1.167899,-0.488725,-0.659705,0.982803,-2.280074,1.478878,0.524218,0.285721,-0.417011,0.754699,-0.991358,-0.887016,0.158864,-1.611582,1.315048,0
3.360034,-2.990682,-0.60432,-0.529552,0.055937,2.811873,-1.110506,-0.259612,-0.228914,1.79343,0.619161,-1.122485,0.845284,-1.467317,-1.143858,-1.097686,0.269759,0.070125,-2.120255,1.721208,0.270161,3.730232,0.95346,-0.360327,-0.625451,-1.315543,-1.708532,-2.183703,0.482522,-0.114616,2.567238,-2.230274,-1.336391,-0.23863,0.660377,1.193823,-0.440573,1.057631,1.183861,0.801969,1
2.842714,-1.02394,-1.919847,-1.016098,-0.381838,2.617433,-0.298702,1.691053,-0.374809,1.449595,0.448696,-1.284005,-1.164704,-0.705668,3.557127,1.447786,0.962005,-1.987674,1.672827,-0.123024,-0.273216,2.44362,-2.953982,-1.674672,0.469226,0.8816,-0.818426,-1.442415,0.223997,0.457467,0.140666,1.820613,1.309203,-0.969565,0.30737,-0.541904,0.782554,-1.407067,0.4328,0.363742,1
0.302304,1.361968,-2.43621,-5.075928,0.373508,-0.562258,-0.011949,0.423139,-1.561597,0.587412,-0.787961,-0.822005,-1.874372,-0.272072,1.272237,1.322843,-0.028155,-1.488948,0.366081,-0.571365,-0.313002,0.188419,-0.034181,-2.419877,-0.790297,0.496075,-1.544237,-0.007774,0.876897,0.446457,1.970384,-1.884661,-1.140949,-0.353356,1.644386,2.545522,0.670638,-1.188495,1.29183,-0.394108,0
0.197592,-1.007406,2.107697,4.010801,0.368141,-1.822474,-0.376312,-0.898706,0.02775,0.142711,-0.225614,1.607431,1.491205,-0.856772,-0.195408,0.567704,-1.125305,0.02629,0.107379,1.15413,0.829051,0.941034,1.868898,-1.2315,-1.147535,0.639816,0.501148,0.453707,0.196407,-0.875536,0.120582,-0.457669,-0.412502,1.329296,2.424372,1.113012,-1.935256,0.392005,2.467415,0.693528,0
1.72953,1.246431,4.911052,-0.010298,-1.678463,1.060511,-0.346506,-0.956806,1.876484,1.733246,3.209167,-0.224833,-1.799862,0.217767,1.227282,-2.981911,-0.204157,1.238429,1.651219,-0.658495,-1.866711,-0.088017,-0.398469,0.926156,1.160206,-0.077427,0.784628,1.630589,3.090556,2.803583,-0.861584,2.007275,0.340707,-3.589467,2.882603,1.200845,-2.307837,3.376553,-0.634171,-0.486887,0
0.951192,-0.376769,0.540711,0.162806,-0.534451,-3.106449,0.514856,-0.480379,1.907892,-4.821835,-0.191711,0.690741,1.534739,1.67382,-0.817672,1.046499,-2.328786,-2.251654,-2.561874,-0.553453,-0.231023,0.416135,1.153578,1.126467,0.981984,1.446553,1.491369,-0.462189,-0.443432,-2.423438,-0.396632,1.629012,-0.541265,-0.886355,-1.218656,-0.999329,-0.565894,-0.116987,-1.441683,-0.724386,0
-0.707264,1.037523,-3.732546,2.035454,-0.530012,2.022212,0.123172,1.157773,-0.758542,-0.068875,-1.410757,-0.637448,-1.012184,-0.971773,-0.708257,-0.490766,-0.865202,-1.222785,-1.289056,-0.491266,-1.315055,2.496229,-1.09982,0.845857,1.655957,-0.962214,-0.39662,0.327759,0.43029,-0.13542,2.305437,0.773686,0.210501,-0.262253,-0.50958,-2.486693,-2.79571,-0.950244,-1.348258,-0.615485,0
-3.083713,1.051081,-1.7854,-0.118328,-1.91993,-0.17235,-1.133664,-1.688615,1.955622,-0.622588,-2.520383,0.459231,2.834961,-0.146497,0.223554,-0.229638,1.015265,-0.246888,1.172506,-2.611632,0.763462,0.603239,0.756067,1.269324,3.956619,0.55326,-0.32224,0.016802,0.558076,2.311622,-1.731958,0.203219,-0.860742,-0.761772,1.101817,1.832279,-1.100117,-1.72281,-0.41182,1.223242,1
2.705096,-1.197477,-2.582803,-0.435719,-0.215994,2.130024,-1.707392,-2.183887,-0.736991,2.675369,-1.37024,-0.926534,0.013846,0.218467,3.12956,-0.396198,2.53885,-2.905044,0.507725,-0.270085,0.489653,-1.425399,-0.472396,-1.188842,-1.05197,-0.084741,-1.122938,0.326244,0.678058,-2.569873,0.856505,-1.374658,0.550314,-4.273529,-3.143345,-0.87442,-1.141465,0.045886,-2.224289,0.758701,0
0.450505,-2.321983,-2.915224,2.347688,1.058478,-0.718822,1.59505,0.453834,0.495107,-0.391054,0.200001,-0.627985,-2.116491,-0.200095,-0.21422,-0.205848,-1.525175,0.47506,1.942455,-0.203546,0.020415,1.365798,-1.276928,0.612809,-0.752422,-1.633323,-1.553844,-0.352792,-0.383587,1.540075,0.871728,3.772024,1.681519,1.449787,3.222731,-0.674958,-2.059334,0.308192,-0.4695,0.74169,1
3.941787,-1.573907,-1.178496,-0.180695,1.91259,-1.342874,-0.411407,-0.993958,0.308686,-1.303023,-1.91845,-0.958978,-1.38204,-0.109879,-1.057714,0.942919,1.778648,-0.58421,1.729827,-0.962296,-2.831096,0.143296,-2.109997,-2.330717,1.133249,-0.142126,-1.089319,-0.518744,2.037027,0.623932,-0.872126,0.283905,-1.831144,1.119297,-0.516327,-0.442017,-0.708138,-0.314331,-0.532189,-1.02139,0
-1.393891,1.977849,-3.057046,-0.461385,-0.523968,-0.694909,0.20418,0.857072,-1.341046,0.649109,-0.04669,0.166314,0.042273,-1.274165,-0.128192,-0.828391,0.718922,2.118671,-0.32415,0.991338,0.128798,-1.11033,-1.15729,-0.164766,0.126982,1.738986,0.15285,1.143618,-2.361248,1.007406,0.370384,-1.565509,-0.329059,0.721824,-0.413402,-1.301463,1.247678,-1.286351,1.712955,-0.375942,0
4.248617,-1.800943,-1.201047,-0.113013,1.78482,-0.387348,-0.527508,0.263959,0.535474,-1.101126,1.770883,0.276931,-1.635786,3.419682,1.02712,1.43403,-0.556098,-1.617468,2.195276,-1.177986,0.606179,-2.875779,-1.974335,0.479629,0.308154,1.027244,0.248813,1.385002,2.497272,-2.152515,-1.179656,0.803092,-1.220773,-2.974085,-2.778276,-0.632118,0.30352,-1.706648,-3.588996,-0.193242,1
0.640187,-1.741657,-3.250418,0.349513,-1.162021,0.321309,-0.741383,-1.796107,-1.749364,0.241029,-3.04849,0.140012,-0.012515,-0.679805,0.606544,1.108938,-3.449193,2.569032,-1.722009,4.568986,-2.206888,-1.710914,1.996917,-0.62038,-1.388983,-0.20796,-0.347237,0.665703,0.276906,-0.864311,-0.734978,1.485491,-3.054154,-1.777885,1.44189,1.101133,-2.083085,1.912658,0.548145,-0.131535,0
-0.793307,-2.492926,4.309525,-1.778264,0.97817,0.71613,2.115227,1.321262,1.279292,-1.318951,0.306006,-0.040079,0.480832,0.177405,0.402327,-0.084023,1.217173,-0.825737,1.401547,-1.602096,2.384553,-2.347925,-0.156668,-3.57101,-1.521153,2.415708,-1.294157,0.069908,-1.029295,-0.530657,-1.671351,-0.203619,-0.442224,2.167805,0.395925,-0.756225,3.297338,-0.575598,0.666517,0.369621,0
1.865484,-0.735935,0.646813,-1.148657,-0.197856,3.017099,-1.243536,-3.129608,0.745865,0.776681,3.079229,-1.470583,0.663866,-2.517768,0.775271,-0.765114,-2.00875,-2.396595,-0.978721,0.753595,-2.684057,1.382043,1.332867,-0.682636,1.002185,0.087555,-0.919607,2.336272,-3.056403,1.219549,-0.443467,1.321107,0.337323,1.159276,-1.362078,1.370484,0.165241,-1.25732,-0.072238,0.140985,0
-0.863599,-2.547403,-1.928731,0.814063,1.954096,-1.324564,-1.612576,-0.919919,-1.820731,2.06722,-1.066182,1.872038,0.061217,0.063179,-0.839827,1.094145,0.484419,2.465388,0.117874,0.82849,-1.110263,-1.709972,1.225198,-0.156685,-1.08462,-0.207631,-0.184387,1.583676,0.278743,0.991904,-2.255435,2.402813,-1.115432,-2.059784,0.044869,-1.293643,-0.813418,0.062478,0.439371,-0.568149,1
-0.159342,-0.77817,-2.348707,-2.907296,-0.031941,2.765399,-0.806942,-0.342421,-0.202355,-2.400264,-1.20544,-1.333016,0.892715,-0.777004,0.708258,-0.990588,-1.62898,1.200027,3.7583,0.860926,-0.912772,-0.826953,2.226386,0.16814,1.894583,-0.116437,0.075519,0.344757,-1.609392,-0.803488,2.289579,0.671933,-2.322263,-0.160353,-0.10032,-0.827068,1.039078,-0.376681,0.042061,0.366997,0
3.353153,-3.328098,-0.49083,0.930452,1.795398,-0.149308,-0.802808,-1.107796,-0.405006,1.629947,0.851976,-0.824168,1.780725,-4.559409,4.081019,1.661322,-1.532357,0.711343,-0.017214,0.721013,-1.900902,-1.413523,1.282391,1.193465,0.483923,1.280131,1.105421,-1.296522,-1.869156,0.687854,-0.47292,0.057727,1.600185,-0.156099,-0.37683,-0.07357,1.185699,-1.276608,1.583605,0.139709,0
-1.14789,-3.35701,-1.602524,-0.982735,-0.124127,-0.265603,-0.998397,0.804979,0.425459,-1.365271,0.013156,1.259909,-0.524504,-0.880003,0.44731,0.008551,-0.48707,1.620702,0.90994,-0.486361,-0.578134,-0.438242,-1.695528,-1.635672,1.563035,-0.477834,1.529321,0.226463,-1.605076,-1.705743,0.850339,1.063533,-2.002069,-2.755453,0.448191,0.308293,-0.404898,-0.730026,1.73382,1.70951,1
2.160301,2.43654,1.318562,-0.871308,1.517657,0.090847,0.080007,0.248211,0.954678,1.234449,-0.593367,1.5632,1.292246,-2.500092,2.717773,2.131727,-0.807943,-0.659389,-0.408829,0.279875,1.175632,-0.739166,-0.278754,-1.574888,0.463739,-0.067581,-0.423566,2.526227,-2.214148,0.959404,1.018481,0.182902,-0.775714,0.836257,-0.154081,2.347109,0.045828,-0.900531,1.677596,-0.891521,0
3.401047,-0.841347,-1.965219,-3.123771,0.288976,-2.336816,-2.574791,-1.965512,1.557423,0.393958,-0.409503,0.902628,0.397973,1.66662,2.940925,0.704363,-0.411643,-1.148794,0.891072,-0.964778,0.622922,-2.161061,-0.658468,-1.780364,3.209044,0.46351,-0.551066,0.763928,0.613528,-3.232083,0.51126,1.112871,-0.413307,1.625263,1.307234,1.370258,0.689866,0.896165,1.1453,1.850802,0
-3.194786,3.279557,1.17538,0.354455,1.822286,1.911052,-0.486105,0.616457,-0.739724,1.029845,1.261807,-0.689621,-0.841035,1.160243,0.432152,0.423442,-0.275092,0.157681,-0.372275,0.495638,2.094464,-0.518396,-1.279278,0.595421,0.173521,-0.007395,-2.309852,-0.934115,1.78867,-0.050555,0.422552,0.264947,-1.22256,0.731428,0.844663,-0.798384,-3.81985,-1.679744,0.607585,-3.338351,1
-4.642262,-1.99242,-1.190975,-0.329293,-0.115852,0.626349,-4.036342,-1.740237,0.559697,-0.747129,1.337488,-0.345154,-1.314742,-0.36965,-0.486958,-1.150745,3.086048,0.582549,0.401148,-0.152579,-0.466515,0.951115,0.100346,0.203579,-0.390522,0.056333,0.242164,-0.661558,-4.177011,-1.732211,-0.916802,0.577368,-1.919685,1.191883,-0.49021,-0.023083,-0.875198,-1.634201,-2.453285,0.444682,1
3.421521,-0.594508,1.768011,1.806114,-0.448729,-1.682192,0.791205,-1.860578,-0.72945,1.614035,-0.381101,0.922008,0.795428,1.798652,-0.726076,-0.073638,0.400804,1.486614,-0.489861,0.576025,-2.225504,-0.674163,2.255744,0.814899,2.389524,1.088144,-0.771539,0.431369,-0.866197,-0.883465,0.307897,0.159751,-1.636158,-0.606771,2.35667,0.62383,-1.239001,0.25884,0.211264,0.934504,0
-1.099948,-0.391132,-0.6955,1.741081,3.169025,0.434431,0.231097,-1.125662,2.917444,1.707971,3.238526,-1.857135,-0.478034,-1.103546,-2.12816,-0.197932,-0.214504,0.089145,-2.288775,-0.279995,-0.51663,-2.242817,-2.57411,-0.143718,0.121545,1.874548,-0.019003,1.509165,-1.481841,-0.517256,-1.36087,-1.910204,-0.513046,-0.568423,1.36109,-0.335273,0.22145,0.89581,-0.044256,0.259684,1
-0.011131,2.57803,-0.988391,-0.517634,-0.969033,-0.250687,-3.356311,-0.710923,0.996157,-0.974404,1.291959,-1.721024,-1.241124,0.788731,-0.123192,1.821756,0.0669,0.152741,1.059927,0.238928,-0.709988,-3.311524,1.18729,-1.112956,-1.526997,0.40713,-1.938101,-0.914261,-0.129673,1.326437,-0.043468,-0.506563,0.46389,-1.496256,0.061764,-1.318992,0.327522,-0.359983,0.079752,1.11428,1
-2.438804,0.641375,-2.648638,-0.575932,1.838432,-0.590463,-0.907963,0.748706,-0.448357,0.885376,0.240077,0.932171,0.342682,1.392861,-0.947668,0.381482,1.272823,-0.108992,-0.580445,-1.502965,-1.155391,-1.867166,0.16336,0.896535,4.100582,-1.159324,0.317763,-1.50058,0.321977,1.007145,-2.173209,-0.576525,-1.009187,-1.100899,0.501623,-0.396254,-0.841826,0.404386,-1.841762,0.681529,1
-6.74312,-1.443664,0.844626,0.10135,0.08601,-0.333628,0.307829,-1.950268,0.901153,-0.192637,-1.711435,-2.347722,-0.236946,0.82224,2.278542,0.342776,-1.113036,0.698687,0.732533,-0.258638,0.009612,0.625605,1.326048,-0.249904,-0.897469,0.019578,1.56074,0.143681,-0.378974,-1.391338,-0.67178,-0.669312,0.397345,-1.7075,-1.227598,-0.527913,1.693779,-0.241093,1.627815,0.76029,1
-0.291004,-0.064094,-1.292814,-1.415302,-1.828562,-1.130301,0.353837,-2.054386,3.426685,-2.123197,1.606098,1.194272,0.644909,0.61864,1.97825,1.073565,0.570215,0.510054,-1.803181,0.504994,-1.721186,-1.363561,-0.471906,-1.353898,0.789335,1.041568,-1.132701,1.239075,-2.167466,-0.568437,0.095053,-1.469251,0.295647,-0.682724,-0.836884,2.662677,-0.012363,0.53917,-0.094683,0.425846,1
-2.258876,1.848055,-0.889316,-1.803217,-2.231159,0.2559,0.814501,0.30592,0.539186,3.805567,-0.838292,2.768565,-2.165476,-1.707261,0.190717,-0.496859,-0.134184,2.052292,-0.10235,-0.039992,1.07313,0.84475,2.537445,0.114737,0.265994,1.365927,-0.872531,-0.02736,1.40393,0.663525,-1.025215,-1.048945,2.538084,-1.192561,-0.042771,-2.552891,1.035196,0.56196,-0.399626,-1.941223,1
-2.743999,-0.891639,-2.846268,0.755066,-0.643565,-1.655499,0.372387,-2.819953,1.951529,0.526323,1.378978,-0.297224,0.760493,1.703314,0.306876,-1.06801,0.255058,1.000104,-0.044521,-1.940418,1.896476,0.390014,0.170695,0.461376,0.300799,-1.516361,-0.980666,2.818365,-0.725043,-0.058163,-0.090417,0.092673,1.354998,1.443072,0.87907,-1.052847,0.832535,1.336427,0.870416,-0.677258,0
-0.138415,-0.501155,-2.664065,0.299969,0.610861,0.246117,-1.946205,-0.505841,1.800679,0.658069,-1.146346,1.311719,1.323952,-0.404119,0.71364,0.668718,-2.477583,-0.900923,-0.899172,-0.214809,-0.782769,-0.730103,-3.070672,-1.655742,-0.072983,-0.846125,0.720348,2.314938,-0.807679,0.342321,-1.031832,-0.3353,0.311222,1.957234,-0.097276,-1.867252,-0.057871,-0.027328,-2.047651,2.175738,0
0.157916,3.78161,-0.407346,0.660091,-1.227925,0.007186,-0.707077,-1.190052,-1.507773,-0.012198,-0.707446,-0.722805,-1.270584,-1.744081,-1.683619,1.06537,0.340451,-1.275421,0.602675,-1.431718,-0.813292,2.037831,0.155082,0.309073,-0.730964,-0.374155,-1.122924,0.683814,-0.270068,-1.648058,0.451656,1.641602,0.151983,2.234305,-2.318315,1.25756,-1.876463,-1.215721,-0.425753,0.81524,1
